latitude,longitude,hour,crime_density,poi_count,is_night,is_isolated,risk_label
23.204677470259192,77.38782593162432,22,5.1,12,1,0,1
23.239339606644975,77.41700897030539,17,3.8,7,0,0,0
23.289261689605038,77.36851747987154,13,3.8,5,0,0,0
23.207713872022637,77.38089700538154,18,9.0,6,0,0,1
23.274454937080186,77.35014151229014,9,6.7,9,0,0,1
23.289526427337535,77.35588975774729,14,3.8,1,0,1,0
23.250136583622545,77.49659257347653,3,5.1,9,1,0,1
23.315636830561875,77.38635305427051,22,2.5,7,1,0,0
23.215989737970066,77.4494966064256,1,1.2,4,1,1,0
23.211270667260372,77.47586495481994,2,2.5,3,1,1,0
23.30922831343054,77.43259906888548,6,3.8,9,1,0,0
23.27432369743093,77.3729716750126,22,1.2,4,1,1,0
23.30326035946416,77.45921746560042,15,6.7,4,0,1,1
23.26522410079056,77.44003771151493,9,2.5,8,0,0,0
23.236960304985868,77.4596875884021,18,5.1,6,0,0,1
23.32286534765113,77.46546199342856,16,1.2,12,0,0,0
23.31991238184535,77.49631155515272,18,1.2,7,0,0,0
23.304204470628164,77.436034492004,4,7.9,7,1,0,1
23.240821770584493,77.40124616690359,22,5.1,9,1,0,1
23.288534600030363,77.44726968353504,19,9.0,3,1,1,2
23.254146084541006,77.36026610638639,12,9.0,5,0,0,1
23.213737310998994,77.48460959774823,12,2.5,4,0,1,0
23.337597036319337,77.36790715170072,10,2.5,3,0,1,0
23.220522794637844,77.39917642568287,10,6.7,10,0,0,1
23.34253560307312,77.47236180709392,15,9.0,4,0,1,1
23.266900865943693,77.4395968567496,14,5.1,4,0,1,1
23.227769939325793,77.40904532804161,16,6.7,11,0,0,1
23.281285142106753,77.42101534890625,21,6.7,6,1,0,1
23.330941875381463,77.47818210898032,17,2.5,6,0,0,0
23.309833732961437,77.40100065790898,18,3.8,1,0,1,0
23.32098417217922,77.48044745272182,3,6.7,2,1,1,1
23.298817505006607,77.36322016464649,21,5.1,2,1,1,1
23.30384148467768,77.4665197655813,21,1.2,6,1,0,0
23.327379347734798,77.4771321449582,22,2.5,4,1,1,0
23.237450201328876,77.3772726479256,4,1.2,6,1,0,0
23.27341374454647,77.41455197985583,6,2.5,10,1,0,0
23.23318141627294,77.37482496619954,1,7.9,6,1,0,1
23.3481502011995,77.45599061934914,0,1.2,5,1,0,0
23.341608900952995,77.43030216520924,11,2.5,9,0,0,0
23.205914021705276,77.44529850200625,9,2.5,5,0,0,0
23.305836275877354,77.37947304504343,7,5.1,4,0,1,1
23.338787247612352,77.38176187930786,0,3.8,7,1,0,0
23.2270863017691,77.35622459882649,11,2.5,8,0,0,0
23.285191784582896,77.39831013027936,1,1.2,2,1,1,0
23.337323244638206,77.43396169920005,9,2.5,3,0,1,0
23.20509189678787,77.4786902370996,21,3.8,8,1,0,0
23.304613040087027,77.4500391171188,16,2.5,6,0,0,0
23.244602351105883,77.41530944850996,2,7.9,5,1,0,1
23.33865942930648,77.49296801715911,6,3.8,5,1,0,0
23.345658736774805,77.45788678008637,11,1.2,2,0,1,0
23.341639973367016,77.48952478042938,7,5.1,7,0,0,1
23.27113213249862,77.42913819599082,19,2.5,4,1,1,0
23.3293063976484,77.38883564121896,11,5.1,12,0,0,1
23.32668240978026,77.3579240029547,2,2.5,7,1,0,0
23.24786507098649,77.45891272772258,16,3.8,10,0,0,0
23.324337321122602,77.36819544970082,8,6.7,6,0,0,1
23.205551145207323,77.3954162692408,9,7.9,9,0,0,1
23.28944048177231,77.42987063618259,21,2.5,6,1,0,0
23.234501325593154,77.43466248816696,5,2.5,11,1,0,0
23.21808503286659,77.44008747954807,0,3.8,9,1,0,0
23.21154298024438,77.37493829955245,21,7.9,6,1,0,1
23.30444331638172,77.40696061072325,11,7.9,10,0,0,1
23.25098124456521,77.44257913406754,4,1.2,5,1,0,0
23.308715015729316,77.49547282969506,12,1.2,7,0,0,0
23.20980345111984,77.45914467065495,14,3.8,7,0,0,0
23.24729355067459,77.4883905635641,21,1.2,8,1,0,0
23.280923693856302,77.46433180874712,10,2.5,2,0,1,0
23.318608474725846,77.43875754533386,7,1.2,8,0,0,0
23.24781287543981,77.37880350537044,4,5.1,8,1,0,1
23.293883706465554,77.45000284778388,1,7.9,6,1,0,1
23.33289666223543,77.44350693489399,11,9.0,4,0,1,1
23.292379478227346,77.44037037556859,1,2.5,4,1,1,0
23.234943921213045,77.42346788019823,15,5.1,10,0,0,1
23.20366011723348,77.42929849059838,20,6.7,7,1,0,1
23.33051483108514,77.40016637906771,2,1.2,5,1,0,0
23.203190411627556,77.42789690389634,9,5.1,6,0,0,1
23.33120525090263,77.37963338585176,18,3.8,10,0,0,0
23.279340570104083,77.47077615960406,7,2.5,8,0,0,0
23.340860154776937,77.3778665432048,6,3.8,5,1,0,0
23.319817485366052,77.36274494348342,0,1.2,4,1,1,0
23.349690116580003,77.41543690395358,11,5.1,5,0,0,1
23.25260677231776,77.44874611592591,4,2.5,10,1,0,0
23.31507824333967,77.41565752374002,15,2.5,4,0,1,0
23.260289637041385,77.39151311979269,3,1.2,4,1,1,0
23.271981343045585,77.43372567758357,16,6.7,4,0,1,1
23.294125819482755,77.40205035031182,23,3.8,6,1,0,0
23.33105156712795,77.489930153519,20,3.8,9,1,0,0
23.347612520379897,77.48839677094054,1,3.8,7,1,0,0
23.315241012079678,77.42535577299581,11,3.8,8,0,0,0
23.2626650173251,77.39918259910273,0,2.5,9,1,0,0
23.26320355034156,77.4605698620935,11,5.1,4,0,1,1
23.310637345238334,77.35550694152245,11,1.2,3,0,1,0
23.235816571865247,77.42121535090655,11,1.2,4,0,1,0
23.21657111696971,77.40044850914055,18,5.1,11,0,0,1
23.253193323646116,77.48808038276539,16,2.5,13,0,0,0
23.243085848748112,77.35180045409089,19,2.5,4,1,1,0
23.244446218068397,77.43292223135775,23,3.8,7,1,0,0
23.235041162657485,77.46109953716,23,3.8,6,1,0,0
23.206313978445454,77.4227526981286,10,5.1,7,0,0,1
23.20268109021001,77.3628104545244,12,5.1,8,0,0,1
23.348158358460406,77.49586920850419,7,5.1,4,0,1,1
23.26416597006038,77.42770156470641,9,5.1,10,0,0,1
23.257648997073954,77.44212793664785,7,2.5,3,0,1,0
23.30194709240396,77.38549146740613,19,2.5,8,1,0,0
23.232738083179758,77.42252471276602,7,3.8,9,0,0,0
23.342494177592535,77.41437242379375,8,2.5,4,0,1,0
23.317951752162333,77.36123437630029,6,9.0,9,1,0,1
23.21341165034684,77.36592405303212,13,6.7,5,0,0,1
23.26263711636774,77.47562087794282,1,1.2,3,1,1,0
23.331867746134325,77.38597299283099,10,1.2,6,0,0,0
23.34170980334371,77.37924374072479,7,1.2,4,0,1,0
23.270110226687482,77.42573671768751,12,2.5,5,0,0,0
23.292011708381608,77.46531206970438,20,1.2,6,1,0,0
23.22505509191381,77.35929197778684,14,3.8,7,0,0,0
23.348675293920547,77.43652118794573,2,6.7,1,1,1,1
23.234750755207518,77.36788156642608,22,5.1,6,1,0,1
23.34140976612027,77.35546915762384,13,2.5,7,0,0,0
23.297446997348857,77.35791159282432,14,3.8,6,0,0,0
23.29116051923183,77.47512461623127,1,3.8,10,1,0,0
23.276903276652476,77.3676958725442,18,6.7,7,0,0,1
23.234600471757663,77.35677270466184,11,6.7,10,0,0,1
23.226479204800825,77.41568498307143,19,7.9,5,1,0,1
23.233072931360525,77.4765990207913,3,3.8,15,1,0,0
23.227965739321636,77.38936125647339,2,5.1,5,1,0,1
23.316937671035014,77.41325689262888,4,1.2,8,1,0,0
23.25251878887501,77.35598837988455,2,3.8,6,1,0,0
23.20867640148451,77.41736177712023,14,2.5,6,0,0,0
23.345365394521124,77.43664196209556,18,3.8,10,0,0,0
23.332567882744517,77.43563605806283,1,5.1,10,1,0,1
23.339162842479283,77.39986400382615,11,2.5,5,0,0,0
23.349236173396967,77.39732997709946,4,1.2,9,1,0,0
23.22608428738292,77.36599354284049,21,1.2,1,1,1,0
23.2594363028354,77.40501974809693,16,1.2,7,0,0,0
23.313735771355613,77.36492420033093,13,1.2,8,0,0,0
23.30440309270807,77.46498939170681,21,1.2,7,1,0,0
23.223084385950976,77.49494114466222,9,2.5,8,0,0,0
23.322374968748594,77.4955111685,2,2.5,10,1,0,0
23.2336660857755,77.47976066490631,3,9.0,6,1,0,1
23.233572642223393,77.44011882240095,5,2.5,3,1,1,0
23.280546163434014,77.45512985458657,23,1.2,9,1,0,0
23.288940990226255,77.39278087040206,21,3.8,4,1,1,0
23.28701293117567,77.44461556302589,15,6.7,3,0,1,1
23.213723025609664,77.41834743241598,6,5.1,4,1,1,1
23.331619129394557,77.42230260096653,14,2.5,6,0,0,0
23.239840006388306,77.46366648405628,20,3.8,5,1,0,0
23.21942723819242,77.39228775333959,19,5.1,10,1,0,1
23.33331221198035,77.39770594175417,10,5.1,8,0,0,1
23.343347724734464,77.4886962686693,21,5.1,6,1,0,1
23.329319142589817,77.35843364422765,20,7.9,11,1,0,1
23.32142741120873,77.422845144762,0,7.9,8,1,0,1
23.298286297095853,77.48692012006119,4,3.8,5,1,0,0
23.28262860559137,77.44155445117272,12,3.8,3,0,1,0
23.21304801398671,77.43196106113182,20,5.1,7,1,0,1
23.261267981960604,77.3874616268844,13,6.7,4,0,1,1
23.255903277551848,77.40149132335966,8,1.2,4,0,1,0
23.23896306756405,77.4778072623707,16,9.0,0,0,1,1
23.30851301705329,77.43388271976526,14,2.5,8,0,0,0
23.274381360261817,77.42721132906351,20,3.8,10,1,0,0
23.212156932386147,77.364936957031,6,7.9,7,1,0,1
23.23302748029247,77.35240422346827,21,2.5,3,1,1,0
23.30248881454894,77.49455277830306,21,3.8,10,1,0,0
23.211419628923544,77.40654792509302,11,1.2,4,0,1,0
23.327681037107315,77.44048195931492,22,3.8,10,1,0,0
23.274271979052095,77.36195726097809,5,1.2,2,1,1,0
23.272087986598997,77.45246714285845,20,2.5,9,1,0,0
23.28886116769893,77.4898850063059,15,2.5,4,0,1,0
23.323702144888774,77.43634978794961,4,9.0,6,1,0,1
23.252171381185327,77.36891729835631,8,9.0,9,0,0,1
23.30170242288386,77.43725822912101,13,1.2,3,0,1,0
23.28485979459937,77.46495208196569,7,5.1,8,0,0,1
23.240054240525414,77.4109624804861,13,1.2,5,0,0,0
23.331794497953275,77.48197566219122,11,1.2,6,0,0,0
23.31961390324104,77.44730244300361,9,1.2,5,0,0,0
23.298767775198765,77.48488733774337,19,9.0,9,1,0,1
23.327587259364137,77.4435257966871,19,7.9,12,1,0,1
23.330094130143973,77.36969319580072,20,2.5,7,1,0,0
23.306254446507257,77.39645375666578,12,1.2,2,0,1,0
23.32555199925455,77.38026924223786,18,2.5,9,0,0,0
23.304620719250394,77.48632397465752,14,3.8,5,0,0,0
23.302021115764045,77.46406001009312,7,3.8,9,0,0,0
23.292791706732277,77.4514597553365,22,2.5,6,1,0,0
23.312907495933647,77.39514494794474,20,6.7,7,1,0,1
23.22379076579396,77.37760671580753,9,2.5,7,0,0,0
23.33213061387984,77.46346766319833,2,7.9,7,1,0,1
23.330776529161785,77.42112369188186,20,5.1,3,1,1,1
23.204387092455182,77.3838684328226,2,3.8,5,1,0,0
23.323872512584714,77.44249329672479,4,6.7,6,1,0,1
23.219330480121016,77.35605007782077,15,6.7,11,0,0,1
23.25026782813887,77.39892553811923,16,2.5,5,0,0,0
23.311526238443744,77.42028354918867,5,2.5,1,1,1,0
23.224113984407246,77.37219375011641,19,7.9,4,1,1,2
23.32269505361786,77.49769817163863,19,1.2,6,1,0,0
23.324820126693663,77.38136460468844,15,1.2,7,0,0,0
23.276120160064124,77.36955296950649,23,3.8,5,1,0,0
23.200957880757525,77.38053023108303,1,6.7,5,1,0,1
23.243055719976237,77.46535916997395,19,6.7,3,1,1,1
23.292539037756363,77.41382584889077,14,7.9,3,0,1,1
23.347177926704116,77.43481239096288,17,3.8,5,0,0,0
23.294772029052503,77.35315137354795,0,1.2,9,1,0,0
23.238970537159624,77.355164696286,18,5.1,8,0,0,1
23.29510085546494,77.41687383247405,11,6.7,5,0,0,1
23.28099780695738,77.47249828648025,7,1.2,3,0,1,0
23.316976809272674,77.48278583180614,5,1.2,8,1,0,0
23.21604709582404,77.36300598513934,11,1.2,8,0,0,0
23.314154185375305,77.43075446531515,6,5.1,5,1,0,1
23.28118998680142,77.4869844529419,17,7.9,4,0,1,1
23.34444880057885,77.40819591315967,21,5.1,7,1,0,1
23.251280824905802,77.47443487471425,13,9.0,8,0,0,1
23.294893283970094,77.37005434815991,7,1.2,8,0,0,0
23.339804215826504,77.49030917345017,23,7.9,1,1,1,2
23.215376459198602,77.4627134976297,19,6.7,6,1,0,1
23.34058427308547,77.49120015891803,21,2.5,5,1,0,0
23.303182858345124,77.45149258503288,13,9.0,8,0,0,1
23.210175558865775,77.40451058979991,4,2.5,11,1,0,0
23.245144535042023,77.4907271758787,8,7.9,9,0,0,1
23.306225813296795,77.39133501644638,7,7.9,10,0,0,1
23.210102590220316,77.39982587830926,1,6.7,4,1,1,1
23.287325569026443,77.45512126270026,15,3.8,3,0,1,0
23.251882458542944,77.4647974449288,12,1.2,5,0,0,0
23.29313732766512,77.48941052257737,6,3.8,5,1,0,0
23.206861305071875,77.38072036135843,15,2.5,9,0,0,0
23.330730520922856,77.46969970528288,6,6.7,7,1,0,1
23.34602334537661,77.46078190800954,13,6.7,4,0,1,1
23.345331678292855,77.35956918343804,13,7.9,4,0,1,1
23.31244777476144,77.40808347118153,11,1.2,4,0,1,0
23.219512936019594,77.392414818559,0,6.7,11,1,0,1
23.313739479389355,77.3956735636531,0,7.9,5,1,0,1
23.20368803746882,77.4974420319332,11,6.7,5,0,0,1
23.203318532729348,77.44641661202199,19,1.2,5,1,0,0
23.24854153287243,77.45765142366902,20,1.2,4,1,1,0
23.2732964785607,77.49649264559726,14,1.2,5,0,0,0
23.31556111267117,77.40658026736864,3,5.1,5,1,0,1
23.302494306490978,77.47027602526792,6,5.1,6,1,0,1
23.26688540595651,77.41517964449567,15,9.0,9,0,0,1
23.24104399994225,77.48043005077224,2,3.8,3,1,1,0
23.349568675023658,77.37709863119669,6,2.5,8,1,0,0
23.263927195335395,77.49215292655964,23,5.1,3,1,1,1
23.26770805364945,77.38281575626162,21,6.7,8,1,0,1
23.22454357317875,77.39893307604713,5,7.9,6,1,0,1
23.31922143231249,77.46342883511602,15,6.7,9,0,0,1
23.304052333867222,77.40906327123481,23,3.8,7,1,0,0
23.233115441918315,77.44123170651497,7,5.1,5,0,0,1
23.212357156842376,77.41668602516042,22,6.7,2,1,1,1
23.302074895311208,77.46135549056346,21,3.8,4,1,1,0
23.29817668214217,77.38424968785529,5,2.5,4,1,1,0
23.24098892904973,77.35876869808553,9,1.2,2,0,1,0
23.34262953433756,77.39498940962096,15,1.2,5,0,0,0
23.222658683767136,77.42114629973027,10,5.1,8,0,0,1
23.26485022015639,77.3752030078289,12,1.2,6,0,0,0
23.34154238802514,77.40321959344845,5,2.5,6,1,0,0
23.262959097538918,77.40999745274404,23,2.5,8,1,0,0
23.295778892149613,77.35860877655324,0,3.8,10,1,0,0
23.25963915969442,77.43749608722763,20,3.8,6,1,0,0
23.2411322803523,77.4826515141957,18,5.1,6,0,0,1
23.347596647193974,77.37276143694295,11,1.2,4,0,1,0
23.261400100947256,77.43967120201023,23,1.2,11,1,0,0
23.334114880551873,77.44971088073663,5,3.8,4,1,1,0
23.23449319088366,77.41290020206289,17,2.5,6,0,0,0
23.231965705603763,77.45516463810463,12,2.5,3,0,1,0
23.204670112432677,77.41160973152365,6,1.2,9,1,0,0
23.297750023806383,77.42569559319661,22,7.9,3,1,1,2
23.255278951558566,77.35110295668316,12,5.1,8,0,0,1
23.329653737475947,77.45375801712021,20,1.2,14,1,0,0
23.270981486003734,77.4492014018417,7,1.2,5,0,0,0
23.34522901418721,77.35576013159894,20,9.0,5,1,0,1
23.227828827355467,77.40523751610927,16,5.1,7,0,0,1
23.330293475193344,77.49685477611875,8,3.8,5,0,0,0
23.316489527918762,77.41311048438529,19,5.1,5,1,0,1
23.31563827669661,77.42529181076978,12,6.7,4,0,1,1
23.326717484217536,77.48648952372396,1,6.7,11,1,0,1
23.31415359864145,77.45758928137987,3,3.8,5,1,0,0
23.293933048244714,77.43731051966863,1,3.8,10,1,0,0
23.21968673165236,77.46967070220116,3,1.2,9,1,0,0
23.204878926923687,77.4796549399684,17,7.9,8,0,0,1
23.338127177172353,77.41853321076059,4,5.1,6,1,0,1
23.29249754717811,77.42126625473978,18,2.5,4,0,1,0
23.31948059364643,77.40790764034777,9,7.9,8,0,0,1
23.272228352726884,77.49500592100277,17,7.9,6,0,0,1
23.21759622834436,77.45457493814355,20,9.0,6,1,0,1
23.218777868830383,77.36248345993121,9,7.9,10,0,0,1
23.302834793084347,77.47944394349695,4,9.0,5,1,0,1
23.26454588423492,77.42208399112543,16,2.5,5,0,0,0
23.23007870900505,77.36031308596337,21,6.7,8,1,0,1
23.273739182011216,77.43245758827449,12,6.7,4,0,1,1
23.20963134056127,77.41257464184635,22,2.5,6,1,0,0
23.28729571028716,77.4816624107294,16,1.2,10,0,0,0
23.240349010665266,77.3805991905414,8,9.0,6,0,0,1
23.31963386509558,77.47396969142383,23,2.5,4,1,1,0
23.246554293838535,77.43365330367781,11,7.9,11,0,0,1
23.26828302236227,77.35819154548201,13,1.2,5,0,0,0
23.201743080986216,77.49577679519882,13,1.2,9,0,0,0
23.210867033169183,77.42689228661548,7,3.8,6,0,0,0
23.258874033461,77.39363152813473,22,2.5,5,1,0,0
23.27199082520757,77.42041102629838,4,5.1,10,1,0,1
23.290003082217897,77.47867866752762,18,3.8,2,0,1,0
23.243749386806396,77.39573546865776,13,1.2,7,0,0,0
23.304247282918983,77.378901459473,8,1.2,2,0,1,0
23.32901835957838,77.36936068703963,6,3.8,3,1,1,0
23.316977648334003,77.39467890975853,7,2.5,8,0,0,0
23.205942823802253,77.46700721305601,13,6.7,7,0,0,1
23.272076042088674,77.42074395477928,21,3.8,9,1,0,0
23.215739526762725,77.38412224055402,13,1.2,5,0,0,0
23.236306752379377,77.37492774994146,10,3.8,7,0,0,0
23.347999388990072,77.39990942147655,13,1.2,6,0,0,0
23.221374331435225,77.49098865593285,20,1.2,7,1,0,0
23.274833223017705,77.4014540068885,7,2.5,8,0,0,0
23.29272336014772,77.4982186113932,2,6.7,6,1,0,1
23.305369745581615,77.4227845683648,22,7.9,7,1,0,1
23.28394730252304,77.37687458774352,17,6.7,9,0,0,1
23.201465627112878,77.48367101376903,2,2.5,7,1,0,0
23.248969196236597,77.41905330597022,12,2.5,3,0,1,0
23.277656746507706,77.45645070152568,11,3.8,4,0,1,0
23.213179974871725,77.49755673748137,14,5.1,9,0,0,1
23.252594039681377,77.357526302548,17,9.0,8,0,0,1
23.204980466318705,77.36450418396814,4,1.2,7,1,0,0
23.211786774573252,77.45806851121941,6,1.2,7,1,0,0
23.259538491430238,77.39227375049431,10,5.1,8,0,0,1
23.219907363106458,77.37764520954251,10,6.7,5,0,0,1
23.285131127239236,77.35590428197295,14,6.7,5,0,0,1
23.30341974537059,77.35327700679792,9,5.1,3,0,1,1
23.320088004866363,77.46617284046796,14,9.0,3,0,1,1
23.23002253663672,77.37016501410542,12,3.8,4,0,1,0
23.22512238733886,77.42015809239567,13,7.9,5,0,0,1
23.215685176050158,77.44088452227692,16,9.0,9,0,0,1
23.295464537431545,77.41425277008533,12,6.7,7,0,0,1
23.305971358973036,77.35406599785043,9,2.5,5,0,0,0
23.204737921723847,77.46752522538819,0,2.5,8,1,0,0
23.340431836936556,77.35157698368124,0,3.8,7,1,0,0
23.20779569254772,77.46428348415662,14,3.8,5,0,0,0
23.28119445029516,77.48399567406821,15,7.9,6,0,0,1
23.306359077917637,77.41492598815857,11,1.2,5,0,0,0
23.330645368561914,77.43033137096467,23,2.5,6,1,0,0
23.307113039819864,77.42154750889264,5,6.7,4,1,1,1
23.32025921246047,77.4083812927935,5,1.2,5,1,0,0
23.25091752888142,77.48311368030555,11,2.5,8,0,0,0
23.322223767061978,77.4840900266005,14,3.8,3,0,1,0
23.212017226957702,77.40037245469622,3,5.1,3,1,1,1
23.33422249840908,77.4422604631022,23,1.2,7,1,0,0
23.28213885642306,77.48903613432188,3,6.7,5,1,0,1
23.322594665494375,77.4943087748412,1,3.8,4,1,1,0
23.267847742677745,77.4263438560633,23,7.9,6,1,0,1
23.29653665427948,77.41792372079264,11,3.8,6,0,0,0
23.278960399140416,77.39180414738928,6,2.5,3,1,1,0
23.3097384282633,77.49383078097856,19,1.2,5,1,0,0
23.21224449730459,77.37142214567092,8,1.2,3,0,1,0
23.209052812598586,77.43697443640716,8,3.8,5,0,0,0
23.23706548510152,77.3923825401278,7,1.2,7,0,0,0
23.223931702016976,77.39185124355217,13,3.8,6,0,0,0
23.33076753498883,77.41074528810643,0,5.1,1,1,1,1
23.232882098103705,77.49981894037235,22,2.5,7,1,0,0
23.34637978837287,77.35824494602596,20,1.2,8,1,0,0
23.250534368765667,77.43678127273053,22,6.7,4,1,1,1
23.227317687353306,77.36238582370528,11,7.9,4,0,1,1
23.318454776071373,77.37317812449858,1,1.2,8,1,0,0
23.298806166325132,77.41593444126593,12,1.2,3,0,1,0
23.274729357467972,77.42656901970196,3,9.0,4,1,1,2
23.283304532640646,77.38881886125468,19,1.2,9,1,0,0
23.307880266740842,77.39746856963116,17,9.0,8,0,0,1
23.234268211199694,77.36304505303839,18,1.2,10,0,0,0
23.349450087408513,77.39548296757664,15,7.9,8,0,0,1
23.346218974322017,77.49498376590708,13,2.5,5,0,0,0
23.29754885295204,77.49170610725088,7,7.9,8,0,0,1
23.22993136763937,77.40023174352055,11,2.5,7,0,0,0
23.302034236364694,77.43562809044181,8,5.1,9,0,0,1
23.210829761346876,77.48643930866665,5,1.2,4,1,1,0
23.20459787533087,77.35092757339613,17,2.5,6,0,0,0
23.23865243327668,77.47160253555064,1,6.7,8,1,0,1
23.269393443510896,77.49225543291834,22,3.8,10,1,0,0
23.33024087581126,77.36369886015002,7,7.9,7,0,0,1
23.30907536046495,77.37421715290493,23,3.8,5,1,0,0
23.311405978179998,77.4941119454157,13,6.7,5,0,0,1
23.26382400016721,77.43063102154605,5,3.8,4,1,1,0
23.251890248882045,77.35212949517076,9,9.0,4,0,1,1
23.25565581444769,77.38864479981453,7,9.0,6,0,0,1
23.34814743456041,77.41749155114033,16,2.5,8,0,0,0
23.206016378711873,77.45393633665371,11,7.9,5,0,0,1
23.330054724418368,77.45997405672051,16,6.7,7,0,0,1
23.28680131128586,77.49931322693882,12,2.5,4,0,1,0
23.26579231287844,77.39312667990755,18,5.1,6,0,0,1
23.308788649062272,77.43073301528027,11,1.2,7,0,0,0
23.273000341213706,77.42999853217894,15,6.7,9,0,0,1
23.33101348571225,77.41084678891708,4,1.2,5,1,0,0
23.33510527960169,77.37537428407636,15,1.2,9,0,0,0
23.26325813903102,77.49661848447758,5,3.8,2,1,1,0
23.241524169585258,77.47799757799999,10,3.8,5,0,0,0
23.288852549289004,77.42474995424413,16,6.7,5,0,0,1
23.336854501842506,77.4404868134026,22,9.0,14,1,0,1
23.23159932835085,77.38408915803394,13,3.8,1,0,1,0
23.293444987534524,77.43156806055876,5,1.2,5,1,0,0
23.294734033013878,77.45424551996823,22,5.1,11,1,0,1
23.30996695336229,77.42727505425799,10,3.8,11,0,0,0
23.21973515276909,77.49854277558774,11,3.8,6,0,0,0
23.307373744702314,77.44170124843716,12,2.5,5,0,0,0
23.336354878099847,77.40564605688883,3,3.8,3,1,1,0
23.226952466330538,77.46582280414238,6,2.5,4,1,1,0
23.23563149873858,77.37556937673725,1,6.7,4,1,1,1
23.345709264106247,77.40767737205594,5,3.8,4,1,1,0
23.22714654290642,77.40204384255664,5,7.9,4,1,1,2
23.32815776400544,77.41477106426616,17,3.8,7,0,0,0
23.273841678467207,77.46726697388931,19,2.5,10,1,0,0
23.237084661160477,77.42262595482451,7,6.7,8,0,0,1
23.330612485190876,77.46910216753989,7,3.8,1,0,1,0
23.2667957882504,77.43647333547098,7,2.5,6,0,0,0
23.277222603089452,77.40131041519862,7,5.1,6,0,0,1
23.253885005409966,77.47149681155253,0,2.5,8,1,0,0
23.28894262771524,77.38574345058296,1,6.7,11,1,0,1
23.224528580887753,77.38365744696996,11,3.8,6,0,0,0
23.258662230497766,77.42567543860822,14,5.1,7,0,0,1
23.345411848350295,77.38912738689432,3,1.2,6,1,0,0
23.23872001490517,77.35136305524267,2,3.8,3,1,1,0
23.298510499681196,77.44724462909481,13,9.0,3,0,1,1
23.248778509633706,77.42666407322086,21,6.7,11,1,0,1
23.316020968852992,77.41682767217397,22,1.2,4,1,1,0
23.21963104910775,77.49504527719274,7,2.5,4,0,1,0
23.345473156761784,77.43567987759444,12,2.5,5,0,0,0
23.268068431207546,77.4795147366684,22,5.1,5,1,0,1
23.23540756950197,77.37091753543076,18,6.7,7,0,0,1
23.211024512099502,77.4353809694694,21,5.1,11,1,0,1
23.22546368576313,77.48019694400963,4,3.8,5,1,0,0
23.277966092283403,77.43746586359198,12,6.7,5,0,0,1
23.250550476464692,77.45770212671904,19,3.8,3,1,1,0
23.324332504882392,77.40580653517183,0,1.2,4,1,1,0
23.26463312854927,77.36386742755556,15,3.8,4,0,1,0
23.237307140888145,77.41868504426905,22,9.0,4,1,1,2
23.292571747990603,77.40917190862582,23,6.7,6,1,0,1
23.306016582532816,77.48005902735684,1,3.8,5,1,0,0
23.225056286185144,77.38659929535287,6,5.1,6,1,0,1
23.225142882443247,77.49501013413027,5,7.9,7,1,0,1
23.20550071404003,77.49372071797067,4,3.8,9,1,0,0
23.310460302259848,77.3871447464607,3,2.5,9,1,0,0
23.299570679143272,77.4022077933216,1,9.0,4,1,1,2
23.271194631362473,77.48433336113108,9,6.7,12,0,0,1
23.32662556734538,77.49499333313442,21,2.5,5,1,0,0
23.32085052294251,77.41651586542541,4,3.8,4,1,1,0
23.287803154659514,77.39814955684614,17,3.8,5,0,0,0
23.33024069207699,77.42891410198773,9,1.2,5,0,0,0
23.230876181505515,77.45316538095486,22,9.0,5,1,0,1
23.216787942909658,77.39102117730624,21,3.8,7,1,0,0
23.240462441727548,77.46047097619287,14,7.9,6,0,0,1
23.208563028413398,77.35774860356719,8,2.5,5,0,0,0
23.279675429200154,77.35739417391466,10,3.8,7,0,0,0
23.340490853844244,77.40794315577183,20,1.2,4,1,1,0
23.205901531100277,77.40302097880911,16,6.7,3,0,1,1
23.218316487101504,77.39734498230507,20,5.1,8,1,0,1
23.267829854242514,77.42365296440033,8,5.1,5,0,0,1
23.340081252629187,77.39811003734673,22,1.2,14,1,0,0
23.247423415746514,77.37883868777021,15,2.5,5,0,0,0
23.27608522130326,77.39642043236329,5,1.2,8,1,0,0
23.20623592885756,77.49623564092154,21,2.5,5,1,0,0
23.222251480144312,77.41166701254923,10,5.1,3,0,1,1
23.34799451844383,77.41670691652875,22,3.8,10,1,0,0
23.34476780446541,77.43648174849267,16,5.1,2,0,1,1
23.200740997140162,77.49750111526214,3,3.8,3,1,1,0
23.34277176781349,77.38624019146536,14,2.5,8,0,0,0
23.295867990672324,77.45219231657987,0,2.5,6,1,0,0
23.330187744178005,77.45739770403125,21,1.2,7,1,0,0
23.268210978345078,77.44109866251895,19,6.7,4,1,1,1
23.277339404286888,77.36328675094549,0,5.1,2,1,1,1
23.273326987038537,77.45153084137414,8,2.5,4,0,1,0
23.300029638631916,77.35961420665542,11,1.2,1,0,1,0
23.220947688213446,77.43942139743248,3,7.9,7,1,0,1
23.2044960384809,77.46093717658326,21,5.1,3,1,1,1
23.246189491238678,77.38164548359299,12,5.1,7,0,0,1
23.305702114410497,77.47624330113142,6,3.8,4,1,1,0
23.230278017818442,77.35455307082995,7,2.5,8,0,0,0
